,app,google_score,reviews,user_grade
10,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Se jeu vos largement 5 étoile ! Il est complet que se soit le profil du joueur, au mode en ligne avec les niveau qui augmente, avec la possibilité de monter la difficulté, mais de plus avec les explication apres chaque réponse, et l'historique qui permet de voir ses bonne réponse et ses mauvaise avec encore une fois la possibilité de voir les explications. J'y joue depuis hier je suis presque accro il est ludique et très enrichissant pour les amateurs de savoir. Merci à ses créateur 😁",5
11,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8",Super application très ludique. On apprecie beaucoup le fait qu'on soit pas pollué par les pubs et qu'il y en a uniquement quand on répond faux. Les questions sont pour tous niveaux même si j'avoue que certaines sont assez complexes. Merci également pour les textes explicatifs de chaque réponse c'est génial. Merci beaucoup.,5
12,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Jeux très intéressant, explications pour chaque réponses. Je n'y joue pas forcément tous les jours mais quand je joue je fais 3 niveaux d'un coup. Par contre à quoi servent les pièces que l'on gagne ?",5
13,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Franchement, c'est la première fois que je laisse un avis sur un jeu je crois. Pas de pub intrusives, surtout si vous êtes bons. Je n'ai noté aucune erreur, une explication accompagne chaque question, trois niveaux de difficulté cohérent. Je conseille.",5
14,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Un jeu très instructif et j'aime bien le système de compétition local ainsi que mondial,ça rend le jeu encore plus intéressant.J'adore aussi lire la petite histoire après avoir répondu,ça permet de s'enrichir un peu plus.Et très très important,y a pas de pub qui vous casse le rythme 😁",5
15,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Ça n'est pas un juste un bête quizz, mais surtout une super appli qui vous permettra de tester vos connaissances et vous apprendra plein de nouvelles choses ! Nous y jouons avec mes enfants, un vrai régal ! Je recommande vraiment !",5
16,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Tout d'abord, merci d'avoir répondu si vite a mon avis et de prêter une telle attention aux évaluations de vos utilisateurs.Bon jeu de réflexion, facile d'utilisation et ludique. Parfait pour tester ses connaissances et apprendre sur divers sujets. Si je peux vous suggérer une amélioration, ce serait bien si on pouvait voir le temps qu'il nous reste pour répondre à la question, avec un chrono comme dans les\""minis jeux\"". @bientôt ✌️",4
17,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Questions très diverses et enrichissantes car les explications sont fournies... dommage arrivée à un certain niveau que lors de l ouverture on nous dit que l on a terminer les niveaux en cours.... il faut attendre alors 24 h pour accéder à l etape suivante, mais cependant je recommande ce jeu",4
18,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Jeu plutôt intéressant et addictif ! J'aime beaucoup le principe des publicités qui s'affichent uniquement si l'on se trompe. Ma remarque serait plus au niveau des difficultés, je suis passée sur celui difficile par curiosité et je suis tombée sur des questions limites plus faciles que le niveau ordinaire.",5
19,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","autant j ai adoré le jeu et je l ai tres bien noté ! j ai une remarque sur les petites phrases qui s affichent quand on donne une mauvaise reponse \""retirez ca, ca porte malheur, etc\"" je trouve qu elles sont de mauvais gout et completement hors sujet et denuėes de sens. peut les remplacer par d autres qui encouragent et qui motivent. Si l'objectif de ces phrases etait de faire rire, au contraire elles ne font qu'agacer le joueur... en tout cas merci pour ce jeu magnifique et enrichissant.",1
20,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Un jeu très agréable, les questions sont bien faites, couvrent des domaines variés. On apprends des choses. Seul petit bémol, les quelques pubs qui viennent gâcher l'expérience.",5
21,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Déjà, pas de publicité imposée, c'est rare et ça fait du bien ! L'ensemble du jeu est bien pensé, les questions sont intéressantes et les réponses très détaillées. Bravo !",5
22,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Excellent Quizz, où l'on apprend des choses, même sur des questions faciles. Tous les niveaux sont présents et la publicité reste raisonnable pour un jeu gratuit. Très bien !",5
23,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Ça fait déjà des semaines que j'ai signalé l'inaccessibilité des vidéos pour la pub, pourtant ça permet de doubler mes récompenses.. et j'attends toujours !",3
24,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Ce jeu est vraiment instructif , il nous apprend pleine chose sur la vie en partie. Mais, je propose a ce qu il est d autre discipline, ex: la philosophie aussi. Apres ca, tout est superbe.",5
25,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","je l'aime beaucoup ce jeu et il y a beaucoup de choix, on a qu'à répondre à un questionnaire et parfois les questions sont très dur mais j'aime ça",5
26,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Jeu super intéressant, bien réalisé, nous apprends pleins de chose intéressante comme : l'histoire, les cultures d'autres pays, etc... Avec ce jeu tu fais que progresser, tes connaissances évoluent. Ce jeu est top et donne envie d'y retourner jouer",5
27,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Jeux ludique, utile et instructif😀👌. On apprends ou on se remémore à chaque question. Si seulement les enfants jouaient plus à ces jeux plutôt qu'à ceux qui sont ininstructifs. La France serait sauvée 😂😂😂",5
28,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Des débuts corrects mais 1. On ne sait où l’on va. 2. Certaines questions n’ont RIEN à voir avec la culture générale. 3. Les sujets ne sont pas assez diversifiés. 4. Ce n’est pas un quizz GRATUIT. Honnêtement, je suis déçu. Dommage.",2
29,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8",Beaucoup de fautes dans la formulation des questions et d'orthographe. Questions répétitives à bannir. Trop de publicités. Mais en dehors de tout cela le jeu est très intéressant.,4
30,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","J'aime beaucoup les questions, leur niveau de difficulté, etc. Mais les multiples bogues, les plantages fréquents sont très détestables. À contrecoeur, j'ai finalement désinstallé le jeu.",3
31,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8",Merci infiniment grace a vous j'ai pu savoir plusieurs informations ! Grâce a cette application qui est top du top et parfaite soit: dans les explications soit dans les jeux j'ai pu m'amuser et en meme temps savoir quelque chose de nouveau. Bravo! Vous avez meriter les 5 etoiles de ma part👏💪,5
32,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Merveilleux, un \""jeu\"" qui permet d'approfondir ses connaissances ou d'élargir sa culture générale tt en prenant du plaisir à avance dans les niveaux. Bravo.",5
33,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Parfait ! Je ne connaissais pas ce jeu mais bravo , des questions, des réponses avec la source et la possibilité de commenter, un régal, Merci !!!!",5
34,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8",Jeu génial. Plusieurs catégories de questions différents bonus et surtout un explication a chaque réponse et ça c'est le plus géniale on continue d'apprendre,5
35,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Très bonne application, pour retrouver des choses que nous avons parfois oublié. Stimulation de la mémoire.",5
36,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8",Pour l'instant je débute mais franchement bonne application je la conseille. Diverses questions qui se répètent pas et pas trop de pub. Bravo 👏 👏 👏,5
37,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Tout simplement génial, je conseille le mode difficile pour ceux qui trouvent les questions trop évidente.",5
38,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Super ! Parcontre ça serait cool de pouvoir faire quelque chose d'autre avec nos étoiles, pouvoir s'acheter différentes couleurs en arrière plan des questions parexemple.",5
39,Questions et Réponses. Quiz gratuit. QuizzLand.,"4,8","Très bon quizz, le problème est que je suis au niveau 338 et lorsque j'appuie dessus il me dit que les questions ne sont pas prête. Cela fait 2 jours que ça dure et j'ai un bonus pour multiplier les bonnes réponses par 2.que faire puisque je ne peux pas jouer.",4
40,Brain Test : casse-têtes,"4,6",Jeu amusant qui passe le temps. Le seul petit soucis j'avais un haut niveau mais en changeant de téléphone Je dois tout recommencer à 0. Dommage que je ne puisse pas récupérer mon ancienne partie bien avancé.,4
41,Brain Test : casse-têtes,"4,6",Ce jeu est bien pour apprendre malgré qu'il t'est beaucoup de pub mais a par les pub ce jeu est fantastique donc je met 5 étoile,5
42,Brain Test : casse-têtes,"4,6","Pubs, pubs, pubs... Il serait préférable de faire payer votre jeu plutôt que de proposer des publicités après chaque casse-tête. Nous passons plus de temps à regarder les pubs qu'à jouer. De plus, une majorité de commentaires est négative alors que le jeu est très bien noté...? Nous sommes pris pour des imbéciles. Je désinstalle.",1
43,Brain Test : casse-têtes,"4,6","5 pubs de 45secondes pour un mini jeu de 3 secondes. Insupportable. Je sers les dents depuis mais là j'arrête, cest trop je désinstalle. En plus c'est pas franchement au point sur certaines énigme notamment les moutons ou rien est possible même quand ta la réponse tu passe ton tour . Bref non merci",5
44,Brain Test : casse-têtes,"4,6","Jeu sans intérêt à part pour les devs qui foutent jusqu'à 4 pubs par niveaux. On passe plus de temps à regarder des vidéos pour avoir des indices pour comprendre quelle logique stupide utiliser piur résoudre le \""casse tête\"". Ex : tirer avec un canon sur des \""x\"" pour en faire des \""+\"" piur valider l'équation... Aucune réelle logique, juste des enigmes sans queue ni tête. 100lv faits pour valider des ressources dans un autre jeu. Pas plus d'intérêt que ça",1
45,Brain Test : casse-têtes,"4,6","Le \""jeu\"" est un condensé des jeux de réflexion pour enfants les plus connus, dont la difficulté est généralement et malheureusement limitée à des jeux de mots faciles, et la qualité globale est à peine passable. On sent très bien qu'il ne s'agit que d'un habillage pour nous infliger plusieurs pubs à la minute. Edit: Merci pour avoir envoyé la même réponse copiée/collée qu'à tous les autres commentaires. C'est vraiment dommage qu'il n'y ait pas une charte de qualité et d'éthique sur Googleplay, que l'on ait pas à subir des pratiques comme les vôtres.",1
46,Brain Test : casse-têtes,"4,6","Une étoile de moins car les pubs sont trop présentes mais sinon, une fois le concept intégré c'est plutôt facile (même s'il faut parfois user d'1 indice❗😜) et drôle aussi, j'y jouait avec mob fils de 10 ans mais nous avons malheureusement atteint la fin... 😫😥😫 Cela dit, c'est un gros plus de pouvoir retourner au 1er niveau (même si c'est un peu long) et tout refaire puisque mon fils ne les avaient pas faits lui... 😁😁😁 Vivement des suites... 😁😁😁",1
47,Brain Test : casse-têtes,"4,6","Toujours plus de pubs qu'on ne peut pas passer et qui durent assez longtemps. Bref sinon au niveau du jeu le concept est bon mais on tourne toujours sur quelques mécanismes, trop peu à mon avis !",4
48,Brain Test : casse-têtes,"4,6","30 secondes de pub pour 3 secondes de jeux c'est totalement imbuvable. Sans doute le pire ratio jeux / pub de tout le store. Passez votre chemin sauf si vous êtes publiphiles, dans ce cas la félicitations vous avez trouvé le graal.",1
49,Brain Test : casse-têtes,"4,6",Pub pub pub ... Dommage parce que le jeu est plutôt bien fait mais il y a de la pub après chaque énigme. On passe plus de temps avec les pubs et à retourner sur le jeu qu'à réfléchir aux énigmes,1
50,Brain Test : casse-têtes,"4,6","Vraiment beaucoup trop de pubs !!! Tout les 4/5 jeux ça irait, mais la c'est beaucoup trop. Ça ne donne absolument pas envie de continuer. Alors oui vous allez me dire, suffit de payer. Oui ça fait partie du modèle economique de l'appli, mais non merci. C'est relou",1
51,Brain Test : casse-têtes,"4,6","Jeu qui pourrait être absolument tip-top drôle et intelligent, mais un un mini jeu \u003d 1 pub voire 2 pub !!!! Trop de pub tue l’intérêt de jouer.",1
52,Brain Test : casse-têtes,"4,6","Environ une pub tout les 1 ou 2 niveaux, on passe plus de temps à vous faire gagner de l'argent en temps de visionnage qu'a jouer. À ce niveau là autant retirer les pubs et vendre votre jeu ! Je déconseille fortement !",2
53,Brain Test : casse-têtes,"4,6","Des pubs tous les 2 minis jeux, tu passes plus de temps à regarder des pubs qu'a jouer. C'est très agaçant, alors que tu as juste envie de détendre, ça te stress encore plus et ça créer de la frustration de ne pas pouvoir jouer comme tu veux sans pub.",1
54,Brain Test : casse-têtes,"4,6","Le est super, les Casse-tête sont facile... justement : ils sont faciles. Au début, il y a écrit \""NoUs AlLoNs TeStEr VoTrE iNtElLiGeNcE !\"" C'est génial mais l'intelligence n'est pas tester. Bref sinon le jeu est bien.",1
55,Brain Test : casse-têtes,"4,6",Votre jeux est excellent sauf les pub mais n'écoutez pas les gens qui mettent une étoile puis que il ya tro de pub vous connaissez la patience moi je patiente néanmoins je joue votre jeux est excellent je sait pas comment remercier les développeurs j'espère que vous amélioré même si vous ete au top bye est moi je vais jouer a votre jeux cher développeur,4
56,Brain Test : casse-têtes,"4,6",Vus la tonne de pub que l'on est obliger de regarder. Faudrait penser à donner des ampoules gratuites ! Si vous décidez de rendre possible un gain d'ampoules pour une pub visionner. Allez pas nous coller 3600 pub à visionner obligatoirement juste pour que vous puissiez gagner 0.05 centimes !,5
57,Brain Test : casse-têtes,"4,6","Jeu original mais les publicités sont beaucoup trop invasives, on passe plus de temps à en visionner qu'à jouer, c'est ridicule et très énervant.",1
58,Brain Test : casse-têtes,"4,6","Le jeu à l'air sympa. Mais en version gratuite, 30 seconde de pub pour 5 seconde de jeu.... Difficile dans ces conditions de l'expérimenter sereinement....",2
59,Brain Test : casse-têtes,"4,6","Je valide, sa passe le temps, et les énigmes ne sont pas très compliqué, mais un peu quand même, le juste millieu pour vous faire passer un bon moment, et un peu de rage !",2
60,Brain Test : casse-têtes,"4,6",Se jeux et trop bien mais il y a des truc trop dur mais sinon sur se jeux il faut être très intelligent mais sinon les graphismes sont bien fait les niveaux aussi et en plus il y a plus de 300 niveaux voilà bye,5
61,Brain Test : casse-têtes,"4,6",Le jeu est très intéressant mais il ya trop de pub dommage qu'il n'y ai pas une option payante pour les supprimer plutôt que de les imposer,4
62,Brain Test : casse-têtes,"4,6","Trop de pub, certains casse-têtes sont problématiques parce qu'on ne sait pas comment interagir, ou alors l'interaction ne fonctionne pas, il y a même des niveaux que j'ai passé sans comprendre la solution",1
63,Brain Test : casse-têtes,"4,6","Jeu qui occupe un peu ... Enfin quand les énigmes fonctionnes correctement, encore ça ce n'est pas récurant... Mais les pubs... Horrible ! J'ai pas envie de désactiver ma wifi ou mes données mobiles ! Si il y avait moins de pub je n'aurais pas désinstallé cette appli...",1
64,Brain Test : casse-têtes,"4,6","Jeu super ! MAIS BEAUCOUP BEAUCOUP BEAUCOUP trop de PUBS. Je pense que si ça continue, je n'y jouerai plus. C'est dommage parce que jaime ce jeu. Mais trop de PUBS et elles sont trop longues.",2
65,Brain Test : casse-têtes,"4,6","Alors plutôt que de rager à cause des pub, quand vous jouez il faut juste couper Internet et puis voilà Sinon le jeu est sympa, à voir les prochain niveaux 😉",3
66,Brain Test : casse-têtes,"4,6",Beaucoup beaucoup trop de pubs et beaucoup beaucoup trop longues. Juste pas possible de jouer. Je désinstalle.,5
67,Brain Test : casse-têtes,"4,6","Tres bonne application, mais il y'a beaucoup de pub, donc je m'obligerait de désactiver mon WiFi, si OK était loin de pub ça fait être mieux.",2
68,Brain Test : casse-têtes,"4,6",Bon jeu assez amusant. Par contre depuis quelques temps les bonus ne s'affiche plus depuis la semaine 13. Une mise a jour serait très bien.,4
69,Brain Test : casse-têtes,"4,6",Ce jeu est super amusant .. j'adore ! Mais je désinstalle juste a cause des pubs hyper fréquentes et envahissantes ... ça casse le plaisir du jeu malheureusement !,4
70,Brain Test : casse-têtes,"4,6","Pubs, pubs, pubs et re pubs, vos revenus publicitaires vont largement dépasser le coût de développement ! Plus j'en ai, plus j'en veux...",4
71,Brain Test : casse-têtes,"4,6",Le jeu est très sympa mais les pubs m'énerve.,1
72,Brain Test : casse-têtes,"4,6",J'aime trop cette application. Je mets 5 étoiles !!! Dommage qu'il y a trop de pub !!!,4
73,Brain Test : casse-têtes,"4,6","Le jeux est assez ludique cependant la pub, la pub,la pub il n'y a que ça . Plus de pub que de jeux je désinstalle direct et j'y reviendrai plus",5
74,Brain Test : casse-têtes,"4,6",Les jeux sont compatibles mais l'énorme point négatif ce sont les pubs à chaque jeux il y a une pub. C'est décevant et ne donne pas envie de continuer.cest pour cela que j'ai desinstalle l'application,1
75,Brain Test : casse-têtes,"4,6",Plus de pub que de jeu.. on se croirait sur TF1 ! Je désinstalle de suite.,1
76,Brain Test : casse-têtes,"4,6","Beaucoup trop de pubs.. C'est dommage, quand il n'y en a pas le jeu est bien..",2
77,Brain Test : casse-têtes,"4,6","Beaucoup trop de pub, pas d explications, tactile faussé pour bien galérer pour bien regarder les publicités pour avoir accès a l aide",1
78,Brain Test 2 : Aventures et casse-têtes,"4,6",J'ai adoré mais il faut bien réfléchir c'est pour ça que j'ai adoré c'est encore plus drôle quand il faut réfléchir ah ah ah je vous le conseille en plus il y a plein de niveaux j'ai mis 10 étoiles à tout à l'heure moi je vais jouer à brain test 2!!!!🤩,5
79,Brain Test 2 : Aventures et casse-têtes,"4,6","Beauuucoup trop de pub ! Certains disent de se mettre en avion. Cependant le concept n'étant pas de se mettre en mode avion pour jouer. Je mets trois étoiles, parce que les histoires sont bien trouvés, très sympa, le jeu en lui même et super sympas mais les pubs sont complètement abusées. Une pub à chaque énigme en plus des pubs à regarder pour avoir des ampoules ? C'est beaucoup trop. Même après avoir regardé une pub pour avoir des ampoules, une autre pub s'enchaîne sans qu'on y gagne d'ampoule",3
80,Brain Test 2 : Aventures et casse-têtes,"4,6",J'ai trop aimé parce que il y a pas vraiment de pub et le niveau 5 est quand même difficile.,4
81,Brain Test 2 : Aventures et casse-têtes,"4,6","La mise à jour du 27 novembre n'a même pas ajouté de nouveaux niveaux, tel que mentionné. C'est très décevant de voir mon fils triste devant cette fausse joie....",3
82,Brain Test 2 : Aventures et casse-têtes,"4,6",Bon concepte mais je trouve que les annonces sont trop présente dans le jeux ...,3
83,Brain Test 2 : Aventures et casse-têtes,"4,6","Le jeu est vraiment cool, mais TROP DE PUBS ! Il y en a entre CHAQUE question, ça devient injouable. J'aime vraiment le concept du jeu, c'est pour ça que je ne mets pas qu'une étoile. Mais les pubs sont beaucoup trop présentes, ça me donne clairement envie de désinstaller le jeu.",2
84,Brain Test 2 : Aventures et casse-têtes,"4,6","J'adore ce jeux il est super en plus on peux s'entraîner à améliorer con expérience en enigme, ce qui est pas super c'est qu'il sortent les nouvelles aventures très tard. Je veux dire bien évidemment qu'elle sorte très longtemps les une après les autres et c'est dommage sinon j'adore le jeu franchement je vous le conseille en plus il est gratuit .",4
85,Brain Test 2 : Aventures et casse-têtes,"4,6",super jeux!🤩 mais juste personnellement je trouve il y a beaucoup trop de pub dé que je fini un niveau une pub et je trouve pour moi sa bug trop et c'est dommage c'est un super jeux et les aventures son trop longue aussi non super jeux je vous le conseille fortement super jeux 👍🤩donc voilà pourquoi je mais trois étoile,3
86,Brain Test 2 : Aventures et casse-têtes,"4,6","Jai aaaaaadoré ce jeu il est tout simplement géniaaaaaaal. Personnellement je n'ai presque pas eu de pub or celle pour les aide. PS: à toute les personnes qui disent qu'il y a trop de pub alors désactivée le WiFi, y en a aussi qui disent qu'il faut activer le mode✈️ personnellement j'en sais rien.",1
87,Brain Test 2 : Aventures et casse-têtes,"4,6","C'est vraiment super bien même si parfois ce n'est pas évident mais c'est le jeu après tout ! Vraiment super sa occupe bien et sa fait réfléchir . Mais il y a beaucoup trop de pub c'est très énervent, personnellement je me mes en mode avions mais parfois j'oublie donc je suis envahi de pub.",5
88,Brain Test 2 : Aventures et casse-têtes,"4,6","C'est super comparé à brain out que j'ai installé il y a pas longtemps.dans brain test tu gagné plus d'étoiles et les niveaux sont difficiles certe,mais il y a toujours une possibilité.eft les niveaux sont difficiles mais les réponses faciles. JE TE CONSEIL SE JEUX A 100%❤️👉🏾",4
89,Brain Test 2 : Aventures et casse-têtes,"4,6","Très très bon jeux dans l'ensemble, rien a reprocher franchement il y a des niveaux facile,et difficile, je recommande Très bon jeux pour le cerveau et les enfants je ne t'oblige a liker, mon commentaire et vous pouvez me répondre si vous voulez Voilà mon avis en smiley Défois 🤣🤣🤣 , ❤️❤️❤️,😡😡😡, forcément la colère ,😭😭😭 XD DÉFOIS 🔔🔔🤔🤨 sa réveil XD setais mon avis personnel sur le jeux je vous souhaite une bonne journée ou une bonne soirée ou bonne nuit donc a plus tous le monde .",5
90,Brain Test 2 : Aventures et casse-têtes,"4,6","Ce jeux est très bon , beaucoup de variétés de niveaux. Je l'adore simplement,et je le recommande à tous eux qui aime les casse-tête.",5
91,Brain Test 2 : Aventures et casse-têtes,"4,6","Ce jeu est vraiment GÉNIAL ! Franchement rien à redire, je vous le conseillé fortement ! Et pour ceux qui se plaignent des pubs, il suffit de se mettre en mode avion 🙄",5
92,Brain Test 2 : Aventures et casse-têtes,"4,6","Ce jeu est super, il ma permi de mieux reflechir par moi meme. Je le conselle fortement a ceux qui aime les defis. Mais il y a trop de pub et cest chiant",5
93,Brain Test 2 : Aventures et casse-têtes,"4,6","Bug au démarrage, impossible de lancer, je desinstalle. Je reste bloqué sur la page d'accueil a moitié grisé comme s'il y avait une pub devant.",4
94,Brain Test 2 : Aventures et casse-têtes,"4,6","Le jeu est chouette mais il y a vraiment trop de pubs ! Plusieurs pubs entre chaque niveau, c'est vraiment abusé ! Je désinstalle.",1
95,Brain Test 2 : Aventures et casse-têtes,"4,6","J'aimais beaucoup le concept du premier mais là, je refuse d'encourager un jeu grossophobe. Faire courir un femme en surpoids en agitant une boîte de chips... sérieusement!!!!? Je désinstalle le jeu, ainsi que le premier Brain Test.",1
96,Brain Test 2 : Aventures et casse-têtes,"4,6","Terrible : un jeu qui apprend à se moquer des personnes handicapées et en plus grossophobe. Agiter des chips devant une petite fille obèse pour la faire courir !! Vouloir gagner de l'argent à tout prix vous fait perdre toute humanité...Honte sur vous j'espère que ni vous ni quelqu'un de votre famille ne sera un jour en fauteuil roulant, vous me faites vomir",1
97,Brain Test 2 : Aventures et casse-têtes,"4,6","Le jeu est sympa, les énigmes bien pensées pour la plupart mais trop de pub et pas de nouvelles énigmes depuis plus d'un mois font que je désinstalle car il prend de la place pour rien... vraiment dommage !",1
98,Brain Test 2 : Aventures et casse-têtes,"4,6",J'aime beaucoup plus brain test 2 que brain out car dans brain test deux le truc rigolo c'est les aventure et aussi de andy mais l'aventure la plu rigolote c'est l'aventure de caro😹😹😹😹😹😹 hier a cause de caro j'ai rigoler comme un cochon!!!! J'adore,3
99,Brain Test 2 : Aventures et casse-têtes,"4,6",Le jeu est génial et les dessins sont vraiment sympa ...parfois pas très simple mais c'est le but et pour les commentaires qui ragent pour les pubs VOUS CONNAISEZ LE MODE AVION ? ormis ça le jeu est super je ne m'en lace pas 💕,5
100,Brain Test 2 : Aventures et casse-têtes,"4,6",C bien quand tu as envie te creuser tes méninge bah c bien mais je mets 4etoile car il y a trop de demande de pub même une fois ça a buger car la pub voulais absolument que j'instale le jeu mais sinon il est trop bien je vous le conseille,4
101,Brain Test 2 : Aventures et casse-têtes,"4,6","Une fois le jeu lancé, impossible de démarrer et de jouer. J'ai désinstallé à 3 reprises et cela ne va toujours pas.",4
102,Brain Test 2 : Aventures et casse-têtes,"4,6",On doit réfléchir et moi j'adore ça des énigme assez drôle hahahaha 😂😂 je sait pas trop si ses un jeu on peut être bloquer car on ne sait pas mais fait être intelligent pour jouer à ce jeu et moi j'ai 10 ans et j'y arrive,1
103,Brain Test 2 : Aventures et casse-têtes,"4,6",Je ne sais pas si je suis le seul à avoir ce problème mais moi j'ai le son sans l'image. Je précise être sur un Samsung Galaxy S20 FE,4
104,Brain Test 2 : Aventures et casse-têtes,"4,6","Chouette ! Le gros problème : une fois que l'on a terminé tous les niveaux, on doit attendre encore et encore les nouveaux... Sinon, comme je le disais, chouette !",1
105,Brain Test 2 : Aventures et casse-têtes,"4,6","Une très bonne application, conseillé fortement ! C'est le jeu favorable pour rigoler un peu et passer le temps. Au top !!!",3
106,Brain Test 2 : Aventures et casse-têtes,"4,6","Le jeu est bien en soi, mais BEAUCOUP trop de pub !!!! Une pub imposé de 20sec minimum toute les deux énigmes c'est juste insupportable.",5
107,Brain Test 2 : Aventures et casse-têtes,"4,6",Je trouves qu'il faut beaucoup regarder de pub mais sinon le jeu est trop bien 😒😠😃,2
108,Brain Test 2 : Aventures et casse-têtes,"4,6",Malheureusement trop de ads je m'amuse bien avec les petits jeu comme ça mais dommage ya trop de ads c'est desinstaller au 4ème étape 😟,3
109,Brain Test 2 : Aventures et casse-têtes,"4,6",Trop de pub. Les pubs ok mais là entre chaque énigme et elle dure plus longtemps que l'énigme. En fait tu as une petite énigme entre les pubs donc on se demande ce qu'on a télécharger si c'est un jeu où simplement une application de pubs..,1
